Date,Adj Open,Adj High,Adj Low,Adj Close,Volume,Period,Daily_Return,True_Range,ATR_14,ATRP
2023-06-02,376.922000,380.671000,376.401000,379.995000,7626134,Calculation,0.014681,6.174000,3.957456,0.010414
2023-06-05,380.266000,381.454000,378.575000,379.261000,3602721,Calculation,-0.001932,2.879000,3.880423,0.010232
2023-06-06,378.826000,380.507000,378.207000,380.043000,2995748,Calculation,0.002062,2.300000,3.767536,0.009913
2023-06-07,380.391000,381.445000,378.333000,378.797000,4080539,Calculation,-0.003279,3.112000,3.720712,0.009822
2023-06-08,378.739000,381.415000,378.092000,381.068000,3576021,Calculation,0.005995,3.323000,3.692304,0.009689
2023-06-09,381.725000,383.541000,380.787000,381.705000,3166921,Calculation,0.001672,2.754000,3.625282,0.009498
2023-06-12,382.623000,385.242000,381.966000,385.213000,3925095,Calculation,0.009190,3.537000,3.618976,0.009395
2023-06-13,386.527000,388.295000,385.928000,387.754000,4049697,Calculation,0.006596,3.082000,3.580621,0.009234
2023-06-14,388.063000,389.832000,385.020000,388.054000,5341470,Calculation,0.000774,4.812000,3.668577,0.009454
2023-06-15,387.474000,394.170000,387.368000,393.030000,5469488,Calculation,0.012823,6.802000,3.892392,0.009904
2023-06-16,394.905000,394.972000,391.233000,391.581000,5321394,Calculation,-0.003687,3.739000,3.881436,0.009912
2023-06-20,389.880000,390.682000,387.725000,389.774000,4391011,Calculation,-0.004615,2.957000,3.815405,0.009789
2023-06-21,388.740000,389.465000,387.155000,387.638000,3543007,Calculation,-0.005480,2.310000,3.707876,0.009565
2023-06-22,386.778000,389.136000,386.459000,389.049000,3250646,Calculation,0.003640,2.677000,3.634242,0.009341
2023-06-23,385.860000,387.745000,385.474000,386.131000,4362448,Calculation,-0.007500,2.271000,3.536867,0.009160
2023-06-26,385.580000,387.339000,384.314000,384.537000,3364175,Calculation,-0.004128,3.025000,3.500305,0.009103
2023-06-27,385.348000,389.339000,384.952000,388.798000,4452588,Calculation,0.011081,4.802000,3.593284,0.009242
2023-06-28,387.812000,389.880000,387.194000,388.972000,4471527,Calculation,0.000448,2.686000,3.528478,0.009071
2023-06-29,388.609000,390.617000,388.211000,390.462000,4035596,Calculation,0.003831,2.406000,3.448301,0.008831
2023-06-30,393.265000,396.001000,393.159000,395.089000,5333340,Calculation,0.011850,5.539000,3.597636,0.009106
2023-07-03,394.740000,395.846000,394.507000,395.846000,2445191,Forward,,,,
2023-07-05,393.857000,395.632000,393.857000,394.963000,4360625,Forward,,,,
2023-07-06,391.694000,392.247000,389.540000,391.742000,6226681,Forward,,,,
2023-07-07,390.966000,394.507000,390.656000,390.830000,3786541,Forward,,,,
