Date,Adj Open,Adj High,Adj Low,Adj Close,Volume,Period,Daily_Return,True_Range,ATR_14,ATRP
2023-05-04,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.064759,0.002294
2023-05-05,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.060133,0.002131
2023-05-08,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.055838,0.001978
2023-05-09,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.051849,0.001837
2023-05-10,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.048146,0.001706
2023-05-11,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.044707,0.001584
2023-05-12,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.041514,0.001471
2023-05-15,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.038548,0.001366
2023-05-16,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.035795,0.001268
2023-05-17,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.033238,0.001178
2023-05-18,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.030864,0.001094
2023-05-19,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.028659,0.001015
2023-05-22,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.026612,0.000943
2023-05-23,28.224800,28.224800,28.224800,28.224800,0,Calculation,0.000000,0.000000,0.024711,0.000876
2023-05-24,29.609500,29.609500,29.609500,29.609500,632,Calculation,0.049060,1.384700,0.121853,0.004115
2023-05-25,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.113150,0.003821
2023-05-26,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.105067,0.003548
2023-05-30,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.097563,0.003295
2023-05-31,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.090594,0.003060
2023-06-01,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.084123,0.002841
2023-06-02,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.078114,0.002638
2023-06-05,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.072535,0.002450
2023-06-06,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.067354,0.002275
2023-06-07,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.062543,0.002112
2023-06-08,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.058075,0.001961
2023-06-09,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.053927,0.001821
2023-06-12,29.609500,29.609500,29.609500,29.609500,0,Calculation,0.000000,0.000000,0.050075,0.001691
2023-06-13,28.974000,28.974000,28.974000,28.974000,5271,Calculation,-0.021463,0.635500,0.091891,0.003172
2023-06-14,28.974000,28.974000,28.974000,28.974000,27097,Calculation,0.000000,0.000000,0.085327,0.002945
2023-06-15,28.974000,28.974000,28.974000,28.974000,316,Calculation,0.000000,0.000000,0.079233,0.002735
2023-06-16,28.974000,28.974000,28.974000,28.974000,0,Calculation,0.000000,0.000000,0.073573,0.002539
2023-06-20,28.974000,28.974000,28.974000,28.974000,0,Calculation,0.000000,0.000000,0.068318,0.002358
2023-06-21,30.823500,30.823500,30.823500,30.823500,632,Calculation,0.063833,1.849500,0.195545,0.006344
2023-06-22,30.823500,30.823500,30.823500,30.823500,0,Calculation,0.000000,0.000000,0.181578,0.005891
2023-06-23,28.974000,28.974000,28.974000,28.974000,0,Calculation,-0.060003,1.849500,0.300715,0.010379
2023-06-26,28.974000,28.974000,28.974000,28.974000,0,Calculation,0.000000,0.000000,0.279235,0.009637
2023-06-27,28.974000,28.974000,28.974000,28.974000,0,Calculation,0.000000,0.000000,0.259290,0.008949
2023-06-28,28.974000,28.974000,28.974000,28.974000,0,Calculation,0.000000,0.000000,0.240769,0.008310
2023-06-29,28.974000,28.974000,28.974000,28.974000,0,Calculation,0.000000,0.000000,0.223571,0.007716
2023-06-30,28.974000,28.974000,28.974000,28.974000,0,Calculation,0.000000,0.000000,0.207602,0.007165
2023-07-03,28.974000,28.974000,28.974000,28.974000,0,Forward,,,,
2023-07-05,29.273000,29.273000,29.273000,29.273000,0,Forward,,,,
2023-07-06,29.273000,29.273000,29.273000,29.273000,0,Forward,,,,
2023-07-07,29.273000,29.273000,29.273000,29.273000,0,Forward,,,,
