Date,0
2025-01-02,0.02589645
2025-01-03,0.02496294
2025-01-06,0.02433701
2025-01-07,0.02757291
2025-01-08,0.02544264
2025-01-10,0.02514141
2025-01-13,0.02613782
2025-01-14,0.02557069
2025-01-15,0.02568794
2025-01-16,0.02776302
2025-01-17,0.08119306
2025-01-21,0.03722375
2025-01-22,0.03648611
2025-01-23,0.03420382
2025-01-24,0.02749638
2025-01-27,0.05276369
2025-01-28,0.03358800
