Date,0
2025-01-02,
2025-01-03,0.00537555
2025-01-06,0.00282921
2025-01-07,0.00822020
2025-01-08,0.00196448
2025-01-10,0.02149752
2025-01-13,0.00531343
2025-01-14,0.01207722
2025-01-15,0.00797955
2025-01-16,0.00788614
2025-01-17,0.01462926
2025-01-21,0.00520951
2025-01-22,-0.01049632
2025-01-23,0.00837441
2025-01-24,-0.00275513
2025-01-27,-0.00835776
2025-01-28,0.00129489
