,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,MMM,107.14505004882812,108.77880656404264,107.06233504742256,107.77236313553354,1944218.0,2.0,0.33518327702148554,115.83546919532085,102.65900636009906,51.655329695477405,-12.034928678220087,8.188035826602855,108.18070526123047,104.08553021748861,28.6200008392334,53.06802707996375
0,2020-07-01,MRK,63.80612564086914,64.47587540781494,62.98935301321064,63.24255651143623,9948769.0,2.0,-0.3603292750193745,67.4237767461314,59.58497683968403,50.13723440254232,7.3353335713583805,11.047801388379241,63.58957494099935,64.14787203470866,28.6200008392334,53.06802707996375
0,2020-07-01,MSFT,196.12014770507812,197.70099794480126,193.31296350910418,194.6255362924149,32061200.0,2.0,4.837562554070246,198.37545384970215,174.41472406777834,61.18489356862576,140.80555194011959,33.021695566524734,182.82574208577475,175.64279708862304,28.6200008392334,53.06802707996375
0,2020-07-01,NKE,91.36859893798828,92.60685890539307,91.09655605372377,92.40048105133368,5733800.0,2.0,0.5874520265122243,98.450476617619,87.55589621563296,52.347816735563335,-24.49669027237898,9.906610800329764,92.56610590616862,87.26370340983073,28.6200008392334,53.06802707996375
0,2020-07-01,PG,105.35813903808594,105.7181691915385,104.40975614182,105.06835425873693,6501200.0,2.0,0.557485591719697,105.85041853721125,101.04249070351139,53.5085002736663,114.29355347724646,1.9075118900043229,102.60374120076497,102.46784489949545,28.6200008392334,53.06802707996375
0,2020-07-01,TRV,101.15901947021484,103.21816833422054,100.88925934084692,102.47183792188298,930500.0,2.0,1.4512787492536177,112.83014042422415,96.40811488583445,51.84926174831107,11.138843150974388,0.19535471707017452,101.13324228922527,94.96903686523437,28.6200008392334,53.06802707996375
0,2020-07-01,UNH,275.88360595703125,278.3576746968849,273.5762943706685,274.122998804862,2303800.0,2.0,0.3656410429881589,287.8830741147693,257.78976829245727,53.236591227545574,24.555084803625,5.432990768600722,273.8455810546875,267.65207901000974,28.6200008392334,53.06802707996375
0,2020-07-01,V,187.0137939453125,188.52898141601986,185.93290563183896,187.08135682790402,6394100.0,2.0,1.0090807704703195,194.01165184777358,180.80535559851546,53.319629705914636,-7.450065471123553,6.39638421339654,187.29816233317058,177.96640625,28.6200008392334,53.06802707996375
0,2020-07-01,VZ,40.32659149169922,40.81343434804358,40.26020689913624,40.63640032629469,12831600.0,2.0,-0.3565374379417534,43.48760395998014,39.21398829465853,47.04129733837447,-54.92756645281177,7.768057687798915,41.18593355814616,41.5265832901001,28.6200008392334,53.06802707996375
0,2020-07-01,WBA,31.708953857421875,33.174949500060464,31.608117317241433,32.69404154973953,7063200.0,2.0,-0.1543932620492683,35.867946283727015,30.54400077590433,46.457043153780546,-57.85517836268397,9.32076278430507,32.99266757965088,32.77901000976563,28.6200008392334,53.06802707996375
0,2020-07-01,WMT,37.14975357055664,37.22113917262041,36.83005817609252,37.07525992242601,19733700.0,2.0,-0.2666064230553289,38.061832199824416,36.41335662769023,48.04067642232835,-68.20729412185314,3.557437833186636,37.656609853108726,38.300601704915366,28.6200008392334,53.06802707996375
1,2020-07-02,AAPL,88.48501586914062,90.03060958463712,88.37080487027472,89.39390551485566,114041600.0,3.0,2.8871256725444994,91.03594654681967,80.12913447735025,62.807165703023564,104.48501176429801,33.40932815336248,82.972008005778,76.91720581054688,27.68000030517578,6.839029665048008
1,2020-07-02,AMGN,221.00656127929688,223.76229789645234,216.4108201090037,216.4108201090037,3338000.0,3.0,4.620834300798549,216.02666416793943,180.4791860517871,62.24288212313147,310.07260872957926,51.84266149366598,196.2055206298828,197.04016927083333,27.68000030517578,6.839029665048008
1,2020-07-02,AXP,88.53392028808594,91.31204302645776,88.08341060807041,90.82399027639025,4239700.0,3.0,-0.5498618700748921,105.44116611468127,83.43031597150036,48.67228078738818,-63.469929956970425,0.6772229043056452,93.34111811319987,87.04967257181804,27.68000030517578,6.839029665048008
1,2020-07-02,BA,180.80999755859375,187.7899932861328,180.42999267578125,185.5800018310547,41792300.0,3.0,4.838368081560077,220.7471312750051,160.5578705560496,51.02235900084377,17.93794948183391,15.936440150233619,178.05533447265626,156.26800079345702,27.68000030517578,6.839029665048008
1,2020-07-02,CAT,114.90252685546875,117.25958962117936,114.4257166582445,115.37933705269299,2527500.0,3.0,1.2653220398826193,122.7035209222548,106.51676334898545,53.81242482219961,50.30115098692121,16.892024541060948,112.60543594360351,106.9282455444336,27.68000030517578,6.839029665048008
1,2020-07-02,CRM,190.85760498046875,193.6927624634338,190.61968427253814,191.48213738488346,4200300.0,3.0,4.398911382629763,194.21881794958142,168.82004160852404,58.35378533163476,156.16205218575524,33.30449864394324,179.14159749348957,170.2476956685384,27.68000030517578,6.839029665048008
1,2020-07-02,CSCO,39.2484245300293,39.75591030516623,39.11940144368181,39.626887218818744,19632000.0,3.0,0.23337224732174633,41.26891654183799,37.33721596548623,52.99854155744825,7.0049620800572585,11.272602877741136,39.30919024149577,37.770761235555014,27.68000030517578,6.839029665048008
1,2020-07-02,CVX,70.9235610961914,72.56996037949175,70.80309793714413,71.77487289316757,5832800.0,3.0,-0.9451945923286758,81.89822278096537,66.15382571146628,48.34483545137992,-82.01340722928893,8.373895376168207,74.32853418986002,72.28948020935059,27.68000030517578,6.839029665048008
1,2020-07-02,DIS,110.34054565429688,113.21266359327417,110.16349687700142,113.11430482906395,10312000.0,3.0,-1.0051421913830296,124.27853047670412,104.453344370708,48.678800601407275,-80.8397678151058,2.513067681828528,115.44937489827474,109.73218536376953,27.68000030517578,6.839029665048008
1,2020-07-02,GS,175.08314514160156,180.05004844317833,174.843679451992,179.6065754174562,2699400.0,3.0,0.3427063753623827,196.36215417521137,165.7237589107261,50.90715410254819,-28.571198080628392,9.040708011737452,179.43811798095703,168.7489143371582,27.68000030517578,6.839029665048008
1,2020-07-02,HD,220.31448364257812,223.68348046426118,219.80026712780725,223.3643120595102,3369800.0,3.0,2.0407638097577205,229.12786430846026,211.33175025452803,55.645008305063534,37.288521562203655,12.748360421280067,219.35665232340494,206.0537862141927,27.68000030517578,6.839029665048008
1,2020-07-02,HON,131.07032775878906,132.99543070954513,130.64553661115642,131.57645837102586,2758500.0,3.0,-0.2178391523875689,145.47676421240976,120.95874604149652,50.46215860829177,-25.061564209194145,0.5937535428903665,133.02614720662436,127.29121220906576,27.68000030517578,6.839029665048008
1,2020-07-02,IBM,91.63948059082031,92.95627497759897,91.30262976487943,91.63182530679195,3919362.0,3.0,-0.945898801314641,102.45001141742806,85.79982836528679,48.338855838182994,-59.94844387137093,4.064951035469071,94.47210947672527,93.25187187194824,27.68000030517578,6.839029665048008
1,2020-07-02,INTC,52.711029052734375,53.317210605153065,52.568398299258526,52.764513459921936,15578600.0,3.0,-0.49643295411326704,57.177863270850764,50.31145328798712,49.21184326225378,-70.46644149720228,8.202343643043474,54.36138814290364,53.51226545969645,27.68000030517578,6.839029665048008
1,2020-07-02,JNJ,122.31429290771484,123.06915448585552,121.75898984941622,122.55723716825366,5152200.0,3.0,-1.3597754725662128,128.6947648466333,118.79620881669676,47.466220894781934,-77.83344548695767,11.712562137411016,124.8984614054362,126.63669357299804,27.68000030517578,6.839029665048008
1,2020-07-02,JPM,81.024658203125,83.03584248545351,80.38632159460978,82.84346688641142,27845600.0,3.0,-1.0666271153869218,97.08203582483853,75.39505081456576,47.03266383687071,-80.90859302521598,2.969648039904794,85.84606221516927,82.67562828063964,27.68000030517578,6.839029665048008
1,2020-07-02,KO,38.564823150634766,39.03743061064869,38.49607857859992,38.91713088750932,15111900.0,3.0,-0.37649526670158906,42.34518932988447,36.83388781855303,46.82846014859744,-71.14982078304493,10.448696867240038,39.63464800516764,39.37915960947672,27.68000030517578,6.839029665048008
1,2020-07-02,MCD,163.6995391845703,166.80368959705973,163.1108170135146,166.80368959705973,2690200.0,3.0,-0.7435506126237499,179.06524868996271,157.64449709861148,48.9529401906892,-64.59082956662971,4.658803877967683,167.9111094156901,164.20226567586263,27.68000030517578,6.839029665048008
1,2020-07-02,MMM,108.25492858886719,109.52331783244493,107.85510367674917,108.65474092075388,2371429.0,3.0,0.36697230495616395,115.52281809929242,102.59182728644977,52.642274308067165,5.330159549697153,11.351041041082976,108.38360265096028,104.24477094014486,27.68000030517578,6.839029665048008
1,2020-07-02,MRK,64.34519958496094,64.77809193646964,63.887811039469874,64.17368051304602,6827825.0,3.0,-0.21865442372012467,67.16979367627113,59.6652408848861,51.01533787324753,30.933290008051866,13.45738074247198,63.65754013061523,64.15930035909017,27.68000030517578,6.839029665048008
1,2020-07-02,MSFT,197.61474609375,199.3009862383214,196.40756340598136,197.05905464785508,29315800.0,3.0,5.085143487658854,199.2873369461496,175.7390104049246,61.850194237877034,146.77743078397287,36.17070489211885,183.48362731933594,176.33300348917643,27.68000030517578,6.839029665048008
1,2020-07-02,NKE,92.33479309082031,93.48862937154118,91.95017861159678,92.66311816031008,5354900.0,3.0,0.5704397307885785,98.24029526364735,87.49872374880381,53.15545754320619,-3.4717186548617445,5.562068543336684,92.74469324747722,87.49008318583171,27.68000030517578,6.839029665048008
1,2020-07-02,PG,106.14845275878906,107.63249601151819,105.84110830693568,106.25383087068448,6150900.0,3.0,0.718015440606095,106.23297866154805,101.08406616877421,54.413358465899755,169.16566418892856,15.053890460780577,102.82620086669922,102.59747250874837,27.68000030517578,6.839029665048008
1,2020-07-02,TRV,101.12303924560547,104.30617684497058,100.8712668129355,103.44295413569459,1040300.0,3.0,1.242527553825525,112.7523180100377,96.05824564963027,51.82111942560558,9.357515557273901,4.016237613445247,101.6594024658203,95.1541088104248,27.68000030517578,6.839029665048008
1,2020-07-02,UNH,276.3746643066406,280.8409669562914,275.3738953437295,278.45029137297786,1971700.0,3.0,0.701605820147222,288.0040247865933,257.80394335305516,53.39563948532469,38.26174491455647,9.373921850209193,274.20094401041666,268.44409001668294,27.68000030517578,6.839029665048008
1,2020-07-02,V,188.83778381347656,191.0092205056437,188.1911799878176,189.1562629621141,6299300.0,3.0,1.1305535674623002,194.13459135671854,180.8783267341018,54.2516129831533,59.07326092815367,12.949996306491599,187.35638885498048,178.40651295979816,27.68000030517578,6.839029665048008
1,2020-07-02,VZ,40.415103912353516,40.87243774770612,40.37822265067119,40.606888161417544,15814500.0,3.0,-0.3483016235998875,43.397036961231734,39.12530991682003,47.353146175128686,-50.03803430719803,6.604365019128247,41.19896545410156,41.50711307525635,27.68000030517578,6.839029665048008
1,2020-07-02,WBA,32.562171936035156,32.833654423666985,32.00369638104849,32.042481707070856,7901100.0,3.0,-0.15010869802244287,35.74616902616447,30.493581073017655,48.34874528927168,-41.59280392936081,9.320762784305066,33.04024136861165,32.77448336283366,27.68000030517578,6.839029665048008
1,2020-07-02,WMT,37.00077438354492,37.519111282075464,36.892138391983046,37.27390950554173,17695800.0,3.0,-0.2619475275641534,37.96072098265229,36.42445739259185,47.39459511270842,-55.859935937061636,3.563174289427315,37.59205042521159,38.28898442586263,27.68000030517578,6.839029665048008
2,2020-07-06,AAPL,90.85201263427734,91.32103421004693,89.88480117911871,89.91639461248228,118655600.0,0.0,2.980461709222638,91.49714546266088,80.6971157067727,65.0352634767336,124.29049584051037,39.10643245228895,83.43374125162761,77.35665512084961,27.940000534057617,21.86988282980077
2,2020-07-06,AMGN,219.30348205566406,226.7662201287561,217.29230343574974,222.53847481455563,3460400.0,0.0,5.462432311640669,219.47293064645777,179.65001094289772,61.237745637558824,259.1438883661292,54.80007169708987,197.1032745361328,197.5897994995117,27.940000534057617,21.86988282980077
2,2020-07-06,AXP,90.64569854736328,91.8845916116744,89.95116227085667,90.57999994397598,4059600.0,0.0,-0.5136709034613318,104.27699440851664,83.4068083868935,50.02336253053293,-45.40246105558667,1.3814007882379793,93.56498845418294,87.1265707651774,27.940000534057617,21.86988282980077
2,2020-07-06,BA,187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700.0,0.0,4.875746186034121,219.06925866542608,160.48374426426145,52.42592942278885,26.1590556108504,17.295365821362978,179.6856679280599,156.9520009358724,27.940000534057617,21.86988282980077
2,2020-07-06,CAT,116.44090270996094,117.40352826654582,115.30735634445132,117.07066441827604,2491900.0,0.0,1.4277510281680748,121.82174809331924,106.88663813714952,54.78057700602817,60.7068138382354,17.30573465056415,113.06635335286458,106.97606099446615,27.940000534057617,21.86988282980077
2,2020-07-06,CRM,196.00253295898438,197.71750131075663,192.15623121799064,192.7510254489933,5794200.0,0.0,4.949637074597433,196.18923104179103,169.21292044746676,60.335167962684594,176.28600780552216,39.21974214946904,179.88376210530598,171.01761627197266,27.940000534057617,21.86988282980077
2,2020-07-06,CSCO,39.92793655395508,39.988149733553996,39.45485737454295,39.62688706192737,16152900.0,0.0,0.2748231813603681,41.11712647346155,37.399879828418335,54.61326026544001,43.68137532603069,14.224613912029598,39.37022908528646,37.84252923329671,27.940000534057617,21.86988282980077
2,2020-07-06,CVX,71.13236236572266,72.48160467004742,70.53002216070841,71.87926446503317,6747500.0,0.0,-0.9358707693632198,80.78623382971826,66.28279235436376,48.54308463628969,-78.98198113875964,9.737047181252203,74.23563944498697,72.34079907735189,27.940000534057617,21.86988282980077
2,2020-07-06,DIS,112.55364990234375,112.65200866505438,111.04873907042266,111.9634898217874,11933400.0,0.0,-0.8571678473000759,122.96379055496261,104.7461215544124,50.25660476911638,-60.58687327530981,2.51306768182853,115.33790003458658,109.95120099385579,27.940000534057617,21.86988282980077
2,2020-07-06,GS,183.91709899902344,184.29847923285706,178.39142993260418,178.57768098931172,3567700.0,0.0,0.8814837133615185,194.85580213964892,166.29349443017531,53.95263996126967,23.16163875758039,15.940506949926686,180.27713216145833,169.21455052693685,27.940000534057617,21.86988282980077
2,2020-07-06,HD,221.24539184570312,222.9742150620358,219.02007392407975,221.8837286529794,3133800.0,0.0,2.0386702462772632,228.48817837394782,211.49711978279046,56.05975506038755,29.507419876187036,10.552114982181802,219.6551264444987,206.87957941691081,27.940000534057617,21.86988282980077
2,2020-07-06,HON,133.05870056152344,134.03481548512522,132.07355251686937,133.08581371570477,2336700.0,0.0,0.005484210844031168,143.30144610252526,121.8551792636857,51.598873721544784,-6.237244272837385,2.6940676424040086,133.3132573445638,127.42662035624186,27.940000534057617,21.86988282980077
2,2020-07-06,IBM,92.01460266113281,93.28545907831,91.45573033822065,92.82611765468793,4231488.0,0.0,-0.8869375168577704,101.35996915138539,85.9811326857728,48.70134123545738,-53.93146048981,2.303394433629401,94.49941507975261,93.28349838256835,27.940000534057617,21.86988282980077
2,2020-07-06,INTC,53.07652282714844,53.14783650662495,52.238564139346956,52.345539759440044,20536700.0,0.0,-0.44768838853811843,56.52125694470701,50.540167692133814,49.85692512029154,-68.31908427021985,11.346116669203768,54.28888409932454,53.52550779978434,27.940000534057617,21.86988282980077
2,2020-07-06,JNJ,124.05825805664062,124.74371816897431,123.1038381926544,123.35545424385579,6156400.0,0.0,-1.1374472088214276,128.12928188682918,118.98686038612006,49.63684155339603,-27.899728884962283,1.0582577359937877,124.81979217529297,126.64690628051758,27.940000534057617,21.86988282980077
2,2020-07-06,JPM,83.0708236694336,83.24570694545308,81.74169342612517,82.57239899427177,18625300.0,0.0,-0.9757315900516801,95.39575554306623,75.7559938770998,48.62100804587048,-63.746952158145696,2.0515990610155423,86.01220932006837,82.69909286499023,27.940000534057617,21.86988282980077
2,2020-07-06,KO,38.86557388305664,38.89994617033394,38.33281654194542,38.78823787564358,15146000.0,0.0,-0.34336590908467457,42.00822941629342,36.877140075283734,47.67314537537485,-71.21706641021647,12.552152354452392,39.648014577229816,39.348232714335126,27.940000534057617,21.86988282980077
2,2020-07-06,MCD,168.14169311523438,168.3379338459317,164.25257966903828,165.9116971853241,3171500.0,0.0,-0.45111986542167415,178.07879204555678,157.8584867020018,52.02329474446711,-22.085639848080156,0.9564836590953154,168.04924621582032,164.38342463175456,27.940000534057617,21.86988282980077
2,2020-07-06,MMM,108.9856185913086,110.26780825955008,108.26181503205903,109.5164162549119,2511002.0,0.0,0.44598487911733287,114.47154467629737,103.00131680441551,53.291684869527316,16.126350630015448,14.499659324370946,108.6660046895345,104.3662478129069,27.940000534057617,21.86988282980077
2,2020-07-06,MRK,64.99860382080078,65.357987928762,64.44320448505056,64.72090415292567,8058282.0,0.0,-0.053040405470298424,66.8511822675538,59.81794271718742,52.07361846943191,53.68883424957664,18.012778518734038,63.756469599405925,64.14029184977214,27.940000534057617,21.86988282980077
2,2020-07-06,MSFT,201.86863708496094,202.28062150330317,199.3680330335427,200.0770216548245,31897600.0,0.0,5.560508531932726,201.39288463899632,175.88496417692167,63.68298315569313,163.59148870120913,41.63348313305935,184.35452728271486,177.06799290974934,27.940000534057617,21.86988282980077
2,2020-07-06,NKE,93.76067352294922,93.83572130475797,92.90702826496349,93.45111394765132,4995000.0,0.0,0.6643557189721747,97.87737236171506,87.6027370438025,54.3369801654633,20.91054847179883,3.8349723407348053,92.92994918823243,87.72244860331217,27.940000534057617,21.86988282980077
2,2020-07-06,PG,106.80706024169922,107.4920079796198,106.148462058766,106.92999803321152,6023300.0,0.0,0.888142666255149,106.73823989755535,100.86858688467122,55.16561944736441,176.8233638156697,15.053890460780577,103.11920369466146,102.70420214335124,27.940000534057617,21.86988282980077
2,2020-07-06,TRV,103.02034759521484,104.64788166285474,101.90535229729105,103.64079179129203,1329600.0,0.0,1.2161684222899964,111.74894842691087,96.25556664877273,53.206596366737415,20.936077195325474,5.351889230298802,102.14072596232096,95.30887247721354,27.940000534057617,21.86988282980077
2,2020-07-06,UNH,280.59088134765625,281.22097858931187,277.36622113951904,280.76694208845817,2395000.0,0.0,1.2931669813626172,286.46290633488644,258.63131973933235,54.76222589928775,57.68476358202542,9.987534909484754,274.7300618489583,269.00205052693684,27.940000534057617,21.86988282980077
2,2020-07-06,V,190.85484313964844,192.22525947925487,188.84746837112615,191.790974996267,7292200.0,0.0,1.3737457783903722,193.7976661948544,181.03671643454015,55.27316733717449,92.02325416672605,16.031222487067744,187.5860799153646,178.77827072143555,27.940000534057617,21.86988282980077
2,2020-07-06,VZ,40.74704360961914,40.88719353889216,40.503622201352215,40.828181265181364,11231100.0,0.0,-0.3114002932242599,43.22064812752455,39.11728979972154,48.52898489329898,-40.8547930109479,6.297518972824767,41.23019231160482,41.48320140838623,27.940000534057617,21.86988282980077
2,2020-07-06,WBA,33.477455139160156,33.9816348657572,33.06635665861221,33.08187019962039,8235600.0,0.0,-0.07202716073764037,35.48520768125107,30.58467356722305,50.2974575099895,27.036320224558345,4.233003339448321,33.128407859802245,32.78163235982259,27.940000534057617,21.86988282980077
2,2020-07-06,WMT,36.901451110839844,37.20562761844904,36.693492615213245,37.18389971017609,21695100.0,0.0,-0.26323546279324717,37.88586537355096,36.416441373885554,46.95903718217087,-75.59674431027987,1.274459291399228,37.52893918355306,38.27648436228434,27.940000534057617,21.86988282980077
3,2020-07-07,AAPL,90.57011413574219,92.01120488127154,90.45832825923631,91.23112145924068,112424400.0,1.0,2.997135228569121,91.77227784199658,81.37534026103077,64.5587791348941,121.43294883725703,41.946051563110764,83.86955261230469,77.78365084330241,29.43000030517578,61.11827420171577
3,2020-07-07,AMGN,216.6504669189453,221.57999026584542,215.74330131934357,217.03559572448822,2365900.0,1.0,5.847917496560569,221.7967526266588,179.67113372588025,59.68455265239808,193.76254299781414,49.731458309626234,197.8655237833659,198.1090965270996,29.43000030517578,61.11827420171577
3,2020-07-07,AXP,87.29501342773438,89.65078161551331,86.93835790052415,89.57570264822293,5564200.0,1.0,-0.7467534787235337,101.95073482255756,83.84219959516705,47.951593840845746,-96.95943675322566,9.07649243430048,93.69274088541667,87.10495694478352,29.43000030517578,61.11827420171577
3,2020-07-07,BA,178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300.0,1.0,4.129125183657777,209.68718824789863,164.70381517007013,50.52107769346347,-0.642133025955709,13.60663098469385,181.06400146484376,157.4026677449544,29.43000030517578,61.11827420171577
3,2020-07-07,CAT,114.4347152709961,115.82916623131533,114.07486315816192,114.92052385980914,2018100.0,1.0,1.3787017956176868,119.85118172337341,107.91077811549378,53.27408519065449,26.08066364990447,12.193712110490312,113.508078511556,107.02565320332845,29.43000030517578,61.11827420171577
3,2020-07-07,CRM,194.67416381835938,198.48080429884266,194.50564232652098,195.94304397852048,5431500.0,1.0,5.218744428031101,197.67003590517734,169.69789012021326,59.578087375386524,162.47907204274162,40.29329187711986,180.49606323242188,171.70872701009114,29.43000030517578,61.11827420171577
3,2020-07-07,CSCO,39.2484245300293,39.81612020381016,39.18821463138537,39.66989382053678,17102800.0,1.0,0.2499610088967188,40.8177808838862,37.51654566945852,52.7389550225803,2.5727961012653893,9.743395228865731,39.401220703125,37.91065298716227,29.43000030517578,61.11827420171577
3,2020-07-07,CVX,69.31735229492188,70.73887950136628,69.18885615682437,70.53006638371691,5898000.0,1.0,-1.0626877140625623,78.84331768710899,66.86602755825234,46.92366735479047,-117.38236460924807,16.27641646990962,74.12936096191406,72.38389803568522,29.43000030517578,61.11827420171577
3,2020-07-07,DIS,111.76676940917969,113.19299779242559,110.76349798121781,111.76676940917969,10836500.0,1.0,-0.7942363310510245,120.595006667783,105.7722884066799,49.69465672923179,-59.94299084463403,0.40460540022286845,115.19396642049153,110.10087254842122,29.43000030517578,61.11827420171577
3,2020-07-07,GS,176.821533203125,182.45364501911249,176.67075402584467,182.26738042734252,2853500.0,1.0,0.7275292712280361,192.03331125764905,167.21348897428456,51.30793009867325,-29.504915716421905,12.253914865897745,180.8846237182617,169.4546864827474,29.43000030517578,61.11827420171577
3,2020-07-07,HD,219.294921875,222.33587581600165,219.04668128912627,219.31264368249288,2927800.0,1.0,1.8582042345339005,227.26984964135653,211.88029684301847,54.94614438457315,7.043435795706785,10.5521149821818,219.8592076619466,207.57430470784504,29.43000030517578,61.11827420171577
3,2020-07-07,HON,131.02511596679688,132.0464239585665,130.38340588030786,131.95603759448989,2622000.0,1.0,0.018166887177301305,139.97778493348252,123.55650156554091,50.37587818525112,-43.86166069724042,2.8266565615513457,133.4876922607422,127.4656307220459,29.43000030517578,61.11827420171577
3,2020-07-07,IBM,90.01644897460938,91.49401021150577,89.82505468379276,91.10356634700494,4474893.0,1.0,-0.9900321035517408,99.11954983896536,86.83049975209909,46.88844939257304,-95.4906336853704,10.340180546944055,94.47874476114909,93.25399665832519,29.43000030517578,61.11827420171577
3,2020-07-07,INTC,51.980045318603516,53.10326206208074,51.828498232239674,52.65754053837646,15996500.0,1.0,-0.4918646311362309,55.94063522812557,50.64297568801213,47.966190378059785,-86.86639861118961,15.205424217192723,54.17151082356771,53.54765949249268,29.43000030517578,61.11827420171577
