Date,Portfolio,VGT
2016-02-01,0.0030071697999025,0.0024529281897476
2016-02-02,0.0018328912724346,-0.0202587455347085
2016-02-03,-0.0126886679536037,-0.0022971515539715
2016-02-04,-0.0001425890068428,0.0024034055928014
2016-02-05,-0.0057342321210973,-0.0374557831917555
2016-02-08,0.0018534772427221,-0.0180553580873193
2016-02-09,0.0032388117524221,-0.0046495411271257
2016-02-10,0.0008570284623147,0.0045653598232044
2016-02-11,0.0025551291298141,-0.0034881026852946
2016-02-12,-0.0005480462658086,0.0146359780006952
2016-02-16,0.0040177694059087,0.0208008945931423
2016-02-17,0.0015655929931639,0.0245747816385581
2016-02-18,0.0068816452554596,-0.0062956743119616
2016-02-19,0.0029775640565342,0.0040227008649524
2016-02-22,-0.0010133524397959,0.0137227409028373
2016-02-23,8.080985694658702e-05,-0.0169954151047009
2016-02-24,-0.0006119496415199,0.0096500719513243
2016-02-25,0.0035931637836951,0.0117481305575806
2016-02-26,-0.0047768662814779,-0.0009837328129904
2016-02-29,0.0030683875953565,-0.0057138599974735
2016-03-01,0.0052676664840673,0.0303156664788022
2016-03-02,0.0022674074308072,0.0025959270400106
2016-03-03,0.0009440521492916,0.0003837028268911
2016-03-04,-0.012360541505242,0.0030673944066026
2016-03-07,0.0028691243552705,-0.0054476444699598
2016-03-08,0.0079400810717599,-0.0099943013100667
2016-03-09,0.0046052256712546,0.0094163661764128
2016-03-10,0.0001851293705132,-0.0022124943211943
2016-03-11,-0.0025486003961123,0.0174444646335742
2016-03-14,0.0024262391937353,0.0003789778396601
2016-03-15,0.0009009510700547,0.0021775186251533
2016-03-16,0.0273206463890223,0.011148739617639
2016-03-17,-0.000671504535057,0.0055134199488908
2016-03-18,-0.0025077142823723,0.0033451220704716
2016-03-21,-0.0005854674515352,0.0027613876785257
2016-03-22,-0.003365839911457,0.0012047802440338
2016-03-23,-0.0112571889395807,-0.0077781665288061
2016-03-24,0.007257391475832,0.0014002833178765
2016-03-28,0.002439137667083,-0.0023295244065769
2016-03-29,0.023349477435973,0.0170006579517807
2016-03-30,-0.0038736329502363,0.0067995277743508
2016-03-31,-0.0086584585891556,-0.0007272654817885
2016-04-01,0.0123387383972527,0.007577041564061
2016-04-04,-0.0130208723432958,-0.0052640432205653
2016-04-05,-0.0017115341648846,-0.0103798828222141
2016-04-06,0.004365529512946,0.0109511245131297
2016-04-07,0.0034290923809627,-0.0143840042952165
2016-04-08,0.0078599595396703,0.0002774126578855
2016-04-11,0.0146956422641128,-0.0020311059745172
2016-04-12,0.0089035780574371,0.0046262798565832
2016-04-13,-0.0248945861242694,0.0156597347260252
2016-04-14,-0.0170864651054835,-0.0014558635647859
2016-04-15,0.0104265407151587,-0.0049888915337618
2016-04-18,-0.0002478546519013,0.0051135853908952
2016-04-19,0.0108626005137892,-0.0061784715472955
2016-04-20,-0.0235278472479921,0.0024647992735329
2016-04-21,-0.0115093536933754,-0.0007266718429591
2016-04-22,-0.0043588677058027,-0.014961398615331
2016-04-25,0.0017006740923621,-0.001944720584205
2016-04-26,0.00344680263822,-0.0017630822731196
2016-04-27,0.0024115409356817,-0.0072505400094198
2016-04-28,0.0229600848251138,-0.0133892282917102
2016-04-29,0.0250150452738966,-0.0091115417698692
2016-05-02,-0.0011606326967266,0.0058422528965484
2016-05-03,-0.009444325278594,-0.0090452146353839
2016-05-04,-0.01604073202129,-0.0044206605283175
2016-05-05,0.0110807197649911,9.696336049702658e-05
2016-05-06,0.0158594791206987,0.0063694536012073
2016-05-09,-0.0080039665010122,0.0009592145331474
2016-05-10,0.0167163705822828,0.0131242519856382
2016-05-11,-0.0058922089237281,-0.006430134375042
2016-05-12,-0.007840103610579,-0.005139360328919
2016-05-13,0.0018965358202191,-0.0023912573375245
2016-05-16,0.0072985684580006,0.0129462546651755
2016-05-17,0.0029818473253621,-0.0103193285303279
2016-05-18,-0.0231117743463794,0.0056438277749863
2016-05-19,0.0027431262394737,-0.0054220696933311
2016-05-20,0.0021738201959973,0.0127194228375204
2016-05-23,-0.0041485878039753,-0.0001876886554582
2016-05-24,-0.0220346896196532,0.0212519945663216
2016-05-25,0.0033225120766858,0.0069365819860964
2016-05-26,0.0058021817238072,0.0027553183059658
2016-05-27,-0.0150126386046902,0.005863594897812
2016-05-31,0.002773796654371,0.0016408277727504
2016-06-01,0.0023463468894135,-0.0005460466224534
2016-06-02,0.0035034627989108,0.0
2016-06-03,0.0398516600672943,-0.0034568735161767
2016-06-06,0.0061944765771569,0.0037380010167362
2016-06-07,-0.0026217447185592,0.0020060379756892
2016-06-08,0.0170286411592523,0.0032607187456639
2016-06-09,0.0011645055799105,-0.000810060556966
2016-06-10,-0.0108370856246456,-0.0120411290721241
2016-06-13,-0.0024804076611586,-0.0090736146650908
2016-06-14,-0.0028394079074031,0.0010179720542433
2016-06-15,0.0008991496981143,-0.0017554266897495
2016-06-16,-2.9322975017214026e-05,0.0018504818731608
2016-06-17,-0.0002897218108479,-0.0091455387505133
2016-06-20,0.0087432957162823,0.0073658394053572
2016-06-21,0.0031572515283149,0.0051067640115132
2016-06-22,3.045208403308801e-05,-0.0044342776702446
2016-06-23,0.0055938754284289,0.0154981997040748
2016-06-24,-0.0122631224270397,-0.043405008652756
2016-06-27,-0.0083594551692316,-0.0262679633776867
2016-06-28,0.0104819172694639,0.020501776194193
2016-06-29,0.0120117020923917,0.0166308485237833
2016-06-30,0.0066931126429854,0.0125744996392731
2016-07-01,0.0025447593356415,0.0006545600167502
2016-07-05,0.0010524752197778,-0.0081187513394974
2016-07-06,0.0042252116343869,0.0054571446711684
2016-07-07,0.0010421802095572,0.0031807399727248
2016-07-08,0.0097132441535542,0.0180919215813679
2016-07-11,-0.0003347110076873,0.0061428614166476
2016-07-12,-0.0001486365847369,0.0099212052133406
2016-07-13,-0.0027601911157777,-0.0007164167386355
2016-07-14,-0.0015245006416889,0.0072184084146018
2016-07-15,-0.0044201508721334,-0.0017063515279159
2016-07-18,0.0008597543433118,0.0070031157516383
2016-07-19,-0.0044532444724488,-0.001513094083414
2016-07-20,0.0017214639258832,0.0135607709045695
2016-07-21,-0.0007375250305977,-0.0058941920644048
2016-07-22,0.0053984497755723,0.0056688358640637
2016-07-25,-0.0017846410125693,-0.0002684229194828
2016-07-26,-0.0045310663442296,0.0045835930383084
2016-07-27,0.0038227570744274,0.0076267384477344
2016-07-28,-0.0007391811647487,0.0024345882040885
2016-07-29,0.008220863990302,0.000179551876317
