Date,Portfolio,VGT
2016-02-01,-0.0006038087850839,0.0024529281897476
2016-02-02,-0.0209442609668225,-0.0202587455347085
2016-02-03,0.0104548876953453,-0.0022971515539715
2016-02-04,0.0086638328306575,0.0024034055928014
2016-02-05,0.0031141569292085,-0.0374557831917555
2016-02-08,-0.0121172211779922,-0.0180553580873193
2016-02-09,-0.0099262220974862,-0.0046495411271257
2016-02-10,-0.0054374684486608,0.0045653598232044
2016-02-11,-0.0040508423726993,-0.0034881026852946
2016-02-12,0.007149013213625,0.0146359780006952
2016-02-16,0.0107539216399148,0.0208008945931423
2016-02-17,0.0196730206305666,0.0245747816385581
2016-02-18,-0.006175473346269,-0.0062956743119616
2016-02-19,0.0033040559494339,0.0040227008649524
2016-02-22,0.0270937868043423,0.0137227409028373
2016-02-23,-0.0070454814080291,-0.0169954151047009
2016-02-24,0.0013049927754531,0.0096500719513243
2016-02-25,0.0058969012413345,0.0117481305575806
2016-02-26,-0.0054340921098381,-0.0009837328129904
2016-02-29,-0.0012883699328316,-0.0057138599974735
2016-03-01,0.0155844852306131,0.0303156664788022
2016-03-02,0.0102763602243965,0.0025959270400106
2016-03-03,0.002440424201308,0.0003837028268911
2016-03-04,0.0157413322738252,0.0030673944066026
2016-03-07,-0.0089717934741096,-0.0054476444699598
2016-03-08,-0.0127632916229983,-0.0099943013100667
2016-03-09,0.007231811238492,0.0094163661764128
2016-03-10,-0.0005507906313657,-0.0022124943211943
2016-03-11,0.0426964519692468,0.0174444646335742
2016-03-14,0.0092227740897976,0.0003789778396601
2016-03-15,0.0045943743208808,0.0021775186251533
2016-03-16,0.0186092212832908,0.011148739617639
2016-03-17,-0.0050211933015122,0.0055134199488908
2016-03-18,0.0039681661187328,0.0033451220704716
2016-03-21,0.0013284951232993,0.0027613876785257
2016-03-22,-0.0026121412441975,0.0012047802440338
2016-03-23,-0.015888189247624,-0.0077781665288061
2016-03-24,0.0024674768167412,0.0014002833178765
2016-03-28,0.0018562890800151,-0.0023295244065769
2016-03-29,0.0178527923533392,0.0170006579517807
2016-03-30,-0.0037029921300858,0.0067995277743508
2016-03-31,-0.0020183881821862,-0.0007272654817885
2016-04-01,0.0021009953457557,0.007577041564061
2016-04-04,-0.0079132798065716,-0.0052640432205653
2016-04-05,-0.0004503387581696,-0.0103798828222141
2016-04-06,0.0017157289434761,0.0109511245131297
2016-04-07,0.0026959570687113,-0.0143840042952165
2016-04-08,0.010287322442799,0.0002774126578855
2016-04-11,0.0098033721410277,-0.0020311059745172
2016-04-12,0.006530751554814,0.0046262798565832
2016-04-13,-0.0011385521488516,0.0156597347260252
2016-04-14,-0.0067815960290497,-0.0014558635647859
2016-04-15,0.0035664321981416,-0.0049888915337618
2016-04-18,0.0033058073081132,0.0051135853908952
2016-04-19,0.0088001401436295,-0.0061784715472955
2016-04-20,-0.0126590923054606,0.0024647992735329
2016-04-21,0.0033399681980191,-0.0007266718429591
2016-04-22,-0.0039054271314386,-0.014961398615331
2016-04-25,-0.0004075437809732,-0.001944720584205
2016-04-26,0.0007319471005756,-0.0017630822731196
2016-04-27,0.0029342342245964,-0.0072505400094198
2016-04-28,0.0031579591664837,-0.0133892282917102
2016-04-29,0.0112324369143203,-0.0091115417698692
2016-05-02,0.0037203852273937,0.0058422528965484
2016-05-03,-0.0074999799207821,-0.0090452146353839
2016-05-04,-0.0056636068248196,-0.0044206605283175
2016-05-05,0.005983160038501,9.696336049702658e-05
2016-05-06,0.0108961102076814,0.0063694536012073
2016-05-09,-0.0088755913722256,0.0009592145331474
2016-05-10,0.0090860912551578,0.0131242519856382
2016-05-11,0.000192911083462,-0.006430134375042
2016-05-12,-0.0016881363151552,-0.005139360328919
2016-05-13,-0.0017994345164161,-0.0023912573375245
2016-05-16,0.0087609866658017,0.0129462546651755
2016-05-17,-0.005734970764537,-0.0103193285303279
2016-05-18,-0.0168980731068515,0.0056438277749863
2016-05-19,-0.0001178415739366,-0.0054220696933311
2016-05-20,0.0043188730678486,0.0127194228375204
2016-05-23,-0.0035302561605578,-0.0001876886554582
2016-05-24,-0.0005900474910373,0.0212519945663216
2016-05-25,0.0016106227774933,0.0069365819860964
2016-05-26,0.0004599321637312,0.0027553183059658
2016-05-27,-0.0026653472950879,0.005863594897812
2016-05-31,0.0021696159564042,0.0016408277727504
2016-06-01,0.001154702183735,-0.0005460466224534
2016-06-02,0.0038241838633985,0.0
2016-06-03,0.0173872283627208,-0.0034568735161767
2016-06-06,-0.0010931451508776,0.0037380010167362
2016-06-07,0.0033227830644399,0.0020060379756892
2016-06-08,0.0114296730343941,0.0032607187456639
2016-06-09,0.0020765972062318,-0.000810060556966
2016-06-10,-0.0071945504760101,-0.0120411290721241
2016-06-13,-0.0068063982314579,-0.0090736146650908
2016-06-14,0.0055300618616424,0.0010179720542433
2016-06-15,0.0014136919685994,-0.0017554266897495
2016-06-16,-2.92158635275957e-05,0.0018504818731608
2016-06-17,-0.0039457466860554,-0.0091455387505133
2016-06-20,0.0034863818216658,0.0073658394053572
2016-06-21,-0.0054453786639474,0.0051067640115132
2016-06-22,0.0010534483257772,-0.0044342776702446
2016-06-23,0.0069958821632585,0.0154981997040748
2016-06-24,-0.0187779430667668,-0.043405008652756
2016-06-27,-0.008827963361318,-0.0262679633776867
2016-06-28,0.0084618967292447,0.020501776194193
2016-06-29,0.0092813069964717,0.0166308485237833
2016-06-30,0.0210261159122402,0.0125744996392731
2016-07-01,0.0058125084002283,0.0006545600167502
2016-07-05,-0.0011538820543391,-0.0081187513394974
2016-07-06,0.0069433498556775,0.0054571446711684
2016-07-07,-0.0024073170051137,0.0031807399727248
2016-07-08,0.0113040585901609,0.0180919215813679
2016-07-11,0.0045836768205193,0.0061428614166476
2016-07-12,0.0001485774633825,0.0099212052133406
2016-07-13,-3.983859835207657e-05,-0.0007164167386355
2016-07-14,0.0043289274087475,0.0072184084146018
2016-07-15,0.0015579016494983,-0.0017063515279159
2016-07-18,0.0035242571425118,0.0070031157516383
2016-07-19,-0.0043549743500243,-0.001513094083414
2016-07-20,-0.0044444900063701,0.0135607709045695
2016-07-21,-0.0042383185227158,-0.0058941920644048
2016-07-22,0.0047856185701776,0.0056688358640637
2016-07-25,-0.001724902405173,-0.0002684229194828
2016-07-26,-0.0019574876627991,0.0045835930383084
2016-07-27,-0.0023890526842172,0.0076267384477344
2016-07-28,0.0065279211185404,0.0024345882040885
2016-07-29,0.005432135517068,0.000179551876317
2016-08-01,0.0007020971124125,0.004421852264782
2016-08-02,-0.0056246309533848,-0.0093315523112524
2016-08-03,-0.0035353954517709,0.0038361471409309
2016-08-04,0.0029413841806841,0.0057416901568323
2016-08-05,-0.0027558822128831,0.0117470021161532
2016-08-08,0.0001209135310377,0.00016732667745
2016-08-09,0.0047747212873998,0.001710164324485
2016-08-10,0.0014449179107794,-0.0027278800475059
2016-08-11,-0.0022838569876978,0.003758768910143
2016-08-12,0.000377024946586,-0.0007600615464471
2016-08-15,-0.0036917244581759,0.0057047975956365
2016-08-16,-0.0095298674584661,-0.0051651463304402
2016-08-17,0.0022799362823642,-0.001279448168442
2016-08-18,0.0038960312178249,0.0016245671688899
2016-08-19,-0.0041934741782285,0.0022058278342107
2016-08-22,0.0019856935913548,-0.0004161503319954
2016-08-23,-0.0010046218525612,0.0046720757893956
2016-08-24,-0.0026197660327099,-0.0054975413006242
2016-08-25,0.0024062229180084,0.0020370936229709
2016-08-26,-0.0067034440961964,0.0009333099235795
2016-08-29,0.0066190995300439,0.0027142303218301
2016-08-30,-0.0032244790011226,-0.0018598313261886
2016-08-31,-0.0002306294061267,-0.0009316483719213
2016-09-01,-0.000364141675437,0.0037300686000238
2016-09-02,0.0081543435017536,0.0042313246805809
2016-09-06,-0.0021048868424236,0.0042867742024126
2016-09-07,0.0058448061954001,0.0023440136445307
2016-09-08,-0.0001912335319113,-0.0084350943602248
2016-09-09,-0.0248494452897438,-0.0235291958410953
2016-09-12,0.0190403890763629,0.0158918116289341
2016-09-13,-0.0060020278078645,-0.0070584099613314
2016-09-14,0.0060303716694449,0.0050496110308846
2016-09-15,0.0173582666703053,0.0165280829092391
2016-09-16,-0.0042856840491577,-0.0036932336312237
2016-09-19,0.0089401926566923,-0.001089195002517
2016-09-20,-0.0028020654171691,-0.00022907198358
2016-09-21,0.0125197847267998,0.0113187487970964
2016-09-22,0.0148205720934708,0.0068511772062422
2016-09-23,-0.0126457709579353,-0.0089557343702183
2016-09-26,-0.0078081908547073,-0.0063665343711116
2016-09-27,0.0107067615406538,0.0113704915635339
2016-09-28,0.0007519586074901,0.0031721644826028
2016-09-29,-0.006753038837637,-0.0059008477401104
2016-09-30,0.0033829326570154,0.0056005654939916
2016-10-03,-0.0051658542657182,-0.002910853970657
2016-10-04,-0.0044186386635305,-0.0020787953832666
2016-10-05,0.0051019843615403,0.0051715861644219
2016-10-06,0.004504042290258,0.0014957380476112
2016-10-07,-0.0002475825561565,-0.0032299276640155
2016-10-10,0.0026038369110301,0.0064085784689815
2016-10-11,-0.0104174497386255,-0.0132288181956787
2016-10-12,-0.0009486899998866,0.0003362902639425
2016-10-13,-0.0114182022903532,-0.0064509680995085
2016-10-14,-0.0008278095401086,0.0037036698338377
2016-10-17,0.0087884096908362,-0.0025966689748168
2016-10-18,0.0137868114613829,0.0063121740004201
2016-10-19,0.0020032735773271,0.0010076069788129
2016-10-20,-0.0047137477503076,-0.0025119476209044
2016-10-21,-0.0027105784416713,0.005109276700971
2016-10-24,0.0061999442105922,0.0115052732502396
2016-10-25,0.001042413948818,-0.0037020477510507
2016-10-26,0.0114250734713347,-0.0050531341997558
2016-10-27,-0.0045488709980553,-0.0049885884910647
2016-10-28,0.0012225688363488,0.0005077062556664
2016-10-31,0.013487840055096,8.155424263289746e-05
2016-11-01,-0.0154924415972615,-0.0081003941466949
2016-11-02,-0.0138003369586159,-0.0077554786199085
2016-11-03,-0.0067255491102086,-0.0076319714238367
2016-11-04,0.0090222042927798,-0.0028202202369356
2016-11-07,0.0260182491481727,0.022979095535357
2016-11-08,0.006919357269332,0.0049472985385461
2016-11-09,-0.0118432938791774,-0.0014207759065364
2016-11-10,-0.0389708699543107,-0.013783916045892
2016-11-11,-0.0056327707842915,0.0061015391683896
2016-11-14,-0.0012398674264177,-0.013891806482843
2016-11-15,0.0288459347386274,0.0134021191464137
2016-11-16,-0.0043550901681071,0.0086825389571811
2016-11-17,-0.0008124159356277,0.0079372989625334
2016-11-18,0.0108110589984167,-0.0023282782427342
2016-11-21,0.0191796712203326,0.0098033915409705
2016-11-22,0.0036754956056288,0.0013206031944321
2016-11-23,-0.0095332134075686,-0.0035377568660999
2016-11-25,-0.0066040372256521,0.0026381448922832
2016-11-28,0.0046869253910304,-0.0006511113489598
2016-11-29,0.0014324660745565,0.0012316699838454
2016-11-30,0.0007926444176304,-0.0110179085584903
2016-12-01,-0.0109857299117966,-0.024255261616116
2016-12-02,-0.0029707222368114,0.0037412012489146
2016-12-05,0.0204994211559729,0.011200176699583
2016-12-06,0.010723798118966,0.0031854090065164
2016-12-07,0.0073731762300526,0.0176546368370438
2016-12-08,0.0075352102222052,0.0056698641372179
2016-12-09,-0.0066304933676243,0.0053099070987872
2016-12-12,-0.016403845933217,-0.0048762422072711
2016-12-13,0.001752629521971,0.0114306980700729
2016-12-14,-0.0060293542371071,-0.0029699327165685
2016-12-15,0.0078435439999293,0.0043846931154167
2016-12-16,-0.0053844144006107,-0.0070338745800672
2016-12-19,0.0022565712623914,0.0058678414096915
2016-12-20,0.0091988720428605,0.0033985599915913
2016-12-21,-0.0016586046815697,-0.0029069259912355
2016-12-22,0.0005019953308305,-0.0038084065101864
2016-12-23,0.005134006149855,0.0013885715290105
2016-12-27,0.0044656483451247,0.0050287860703503
2016-12-28,-0.0108866365080953,-0.0100159801601508
2016-12-29,0.0028920058859362,0.0005733439181441
2016-12-30,-0.0005709795532811,-0.0091329836470225
2017-01-03,-0.0016586690802713,0.0079004261603752
2017-01-04,0.0135546196150075,0.0060377624970209
2017-01-05,-0.0050225414201282,0.000737029595248
2017-01-06,0.0013353042922339,0.0091622462846872
2017-01-09,-0.0021316184168295,0.0017636837532579
2017-01-10,0.0113651269334721,-7.805521105264113e-05
2017-01-11,0.0138053691548647,0.0060974552014849
2017-01-12,-0.0045256474198551,-0.0030259403260428
2017-01-13,0.008316360583679,0.0039171264029884
2017-01-17,-0.0297275886316283,-0.0055728300846691
2017-01-18,0.0191464296123041,0.0038457540796175
2017-01-19,-0.0104719948639026,-0.0028818941119624
2017-01-20,-0.0012741528366023,0.0053650854086984
2017-01-23,-0.0028826776299339,0.0004820023755831
2017-01-24,0.0166568154725633,0.0106591648170133
2017-01-25,0.0239793679176957,0.0107169914110847
2017-01-26,0.0018565262372271,-0.002492925481741
2017-01-27,-0.0086382956111758,0.0028115501519756
2017-01-30,-0.0059976097675762,-0.0081079033113585
2017-01-31,0.0008215193284721,-0.0047873694932518
2017-02-01,0.0075771895620855,0.0071814816710165
2017-02-02,-0.0005033678114766,0.0004742226136442
2017-02-03,0.0194131984773991,0.0079817849404115
2017-02-06,-0.0041663095538686,0.0014023361072157
2017-02-07,0.0072005223490794,0.0035638217585993
2017-02-08,-0.0001843224341929,0.0017045596971898
2017-02-09,0.0172148979353336,0.004854733365031
2017-02-10,0.0014004263712234,0.0023824347320797
2017-02-13,0.0020200661338184,0.0055154365973235
2017-02-14,0.0063817963748737,0.0035826648437626
2017-02-15,0.0031619838796477,0.0044069493570122
2017-02-16,-0.0041128865831265,0.0013563199607811
2017-02-17,0.014101362587905,0.0029455922190673
2017-02-21,0.0060148773681546,0.005947102516332
2017-02-22,-0.0010478402461995,0.0012697334368529
2017-02-23,-0.0096739067026266,-0.0023181616251363
2017-02-24,0.0027719772145355,0.0020239965025341
2017-02-27,0.0,0.0002262297201216
2017-02-28,0.0,-0.0061310543151636
2017-03-01,0.0,0.0140608109755602
2017-03-02,0.0,-0.0074138193592856
2017-03-03,0.0,0.0017199334636068
2017-03-06,0.0,-0.0018620773044214
2017-03-07,0.0,0.0008156738596718
2017-03-08,0.0,0.001194270728263
2017-03-09,0.0,-0.0005964230735131
2017-03-10,0.0,0.0051532673650593
2017-03-13,0.0,0.00133185705804
2017-03-14,0.0,-0.0027402967853594
2017-03-15,0.0,0.0063874917645545
2017-03-16,0.0,0.002738369911462
2017-03-17,0.0,0.0001433121019107
2017-03-20,0.0,0.0013294273113726
2017-03-21,0.0,-0.0161068489883531
2017-03-22,0.0,0.0075469258801379
2017-03-23,0.0,-0.00244600739416
2017-03-24,0.0,0.000691385021063
2017-03-27,0.0,0.0007471439818755
2017-03-28,0.0,0.0069279985871057
2017-03-29,0.0,0.0023598820058996
2017-03-30,0.0,0.0010339945595978
2017-03-31,0.0,-0.0003654970760232
2017-04-03,0.0,-0.0029488911851205
2017-04-04,0.0,-0.000589928172259
2017-04-05,0.0,-0.0036294021457344
2017-04-06,0.0,0.0004483227924105
2017-04-07,0.0,-0.0006721828337307
2017-04-10,-0.0033529815248634,-0.0005204913438286
2017-04-11,-0.0034190812670977,-0.003493113918777
2017-04-12,-0.0070503074875457,-0.005145480419035
2017-04-13,-0.0052657030486205,-0.0037416862640514
2017-04-17,0.0087214658626343,0.009474521001314
2017-04-18,-0.0023730466417353,-0.0002249971875351
2017-04-19,0.0025027819895679,0.0001527110225207
2017-04-20,0.009876775119365,0.0101416781182446
2017-04-21,-0.0013471256210197,-0.0007398626878495
2017-04-24,0.0160224252668465,0.0132955432065346
2017-04-25,0.0099864121068227,0.0061912693673591
2017-04-26,-0.0026832883802856,-0.0023191529235382
2017-04-27,0.0103243722717707,0.0061753034821199
2017-04-28,0.0004700966539261,0.0015090699772861
2017-05-01,0.008677437084081,0.0089398058252427
2017-05-02,0.0043034375127457,0.0019938260675436
