Date,0
2025-01-02,
2025-01-03,0.00537555
2025-01-06,0.00282933
2025-01-07,0.00822019
2025-01-08,0.00196459
2025-01-10,0.02149719
2025-01-13,0.00531345
2025-01-14,0.01207731
2025-01-15,0.00797955
2025-01-16,0.00788614
2025-01-17,0.01462926
