Date,0
2025-01-02,0.01147519
2025-01-03,0.01130452
2025-01-06,0.01130400
2025-01-07,0.01140031
2025-01-08,0.01146642
2025-01-10,0.01269632
2025-01-13,0.01286423
2025-01-14,0.01295694
2025-01-15,0.01290163
2025-01-16,0.01298566
2025-01-17,0.01359740
2025-01-21,0.01376069
2025-01-22,0.01426162
2025-01-23,0.01411846
2025-01-24,0.01409281
2025-01-27,0.01464302
2025-01-28,0.01447785
