Date,0
2025-01-02,0.01147520
2025-01-03,0.01130453
2025-01-06,0.01130401
2025-01-07,0.01140033
2025-01-08,0.01146644
2025-01-10,0.01269634
2025-01-13,0.01286423
2025-01-14,0.01295693
2025-01-15,0.01290161
2025-01-16,0.01298565
2025-01-17,0.01359739
